,alligator@aalto.fi,ant@aalto.fi,armadillo@aalto.fi,bear@aalto.fi,bee@aalto.fi,butterfly@aalto.fi,cat@aalto.fi,caterpillar@aalto.fi,deer@aalto.fi,dog@aalto.fi,dove@aalto.fi,duck@aalto.fi,eagle@aalto.fi,elephant@aalto.fi,fox@aalto.fi,goose@aalto.fi,hamster@aalto.fi,hare@aalto.fi,horse@aalto.fi,ladybug@aalto.fi,mantis@aalto.fi,mouse@aalto.fi,owl@aalto.fi,panda@aalto.fi,peacock@aalto.fi,pig@aalto.fi,rabbit@aalto.fi,scorpion@aalto.fi,seagull@aalto.fi,seal@aalto.fi,sealion@aalto.fi,spider@aalto.fi,squirrel@aalto.fi,turtle@aalto.fi,vulture@aalto.fi
262,-8355.543566197235,-10615.20687168365,-7222.531391286396,-11560.613540625756,-8149.546839395205,-7879.351053572372,-7537.378670368007,-10368.650622889865,-7389.897529592314,-11176.594800392742,-10472.243655195478,-10458.763242313402,-9438.809402891598,-11769.156139070834,-5918.209552788124,-10097.7037689167,-12022.638709893265,-10639.823461890459,-6478.694423935065,-8847.478005412859,-11176.205316673764,-6989.898327489468,-9561.65393502199,-4913.247998673811,-7560.199070268523,-9837.268530218684,-9631.71351487276,-7559.481439164679,-11827.040819645856,-7957.996634984362,-7151.829603344515,-11362.961167695012,-11140.13194499162,-7749.961390268441,-9223.395173820532
263,-5783.79706621211,-7403.49137789401,-6042.876528288243,-8435.994663914138,-6819.419851998786,-5768.304806806472,-6581.990801625777,-7102.407221682476,-5393.215558751954,-7979.423325373288,-7203.602391512444,-8848.95295563971,-7954.00937217178,-8473.88256370811,-5140.068400049283,-7228.423211034376,-8751.48754901467,-9177.823395235147,-4700.392870859533,-6140.957028995026,-8072.761866902876,-5122.07922257146,-8067.505092100824,-3937.651919051147,-6433.216941691913,-7310.487161223733,-8198.746895745979,-6484.912280519076,-10287.128937502777,-5630.1211002325035,-5321.071306273988,-8343.338337798721,-9711.88142639356,-6560.673456896594,-6621.431155119413
264,-4033.925513406837,-5159.852018866796,-5209.092426010298,-6083.023265968783,-5946.078220941099,-4259.101614349042,-5975.188719967819,-4826.046526604836,-3978.6612146140424,-5630.791490425467,-4935.275888011426,-7715.130178985935,-6954.189930507694,-6027.997435176089,-4566.825610111032,-5124.2760873105035,-6148.272365200088,-8171.169766771198,-3462.346544189588,-4291.9546085017355,-5765.423303765423,-3648.7454236193744,-7072.127345521843,-3166.841794637482,-5639.84053849279,-5205.589446312237,-7242.889785193574,-5803.030190884561,-9215.18202434492,-3960.909238493864,-3983.739745943272,-6024.726932438338,-8755.433763709927,-5777.082505211824,-4764.809432629399
265,-2862.4225320239702,-3607.882122317378,-4579.129724289244,-4401.127890962984,-5366.096964672986,-3209.3745229629176,-5560.711495027777,-3268.3951564861595,-3014.4900510212065,-3968.9416163424044,-3371.055873508898,-6911.634423403657,-6284.236230328756,-4284.532396984788,-4163.515720795049,-3656.55490081594,-4311.884831307485,-7474.232587784245,-2639.4718420520303,-3034.768035104703,-4104.113430836661,-2606.4946429190504,-6411.200759162719,-2530.343210807179,-5074.545335044751,-3721.276244482827,-6603.772543686913,-5352.786257577821,-8456.463978773118,-2833.9681028744058,-3064.4515618450096,-4342.771789467302,-8093.351651531739,-5250.827128361878,-3482.337849424328
266,-2084.2474291362887,-2539.302644073047,-4026.974978049304,-3214.553436882664,-4976.945152787941,-2496.081009125478,-5283.192990782653,-2209.8226243053805,-2377.7579483442387,-2812.5643056936824,-2299.2901763336686,-6334.295408498403,-5838.605268898926,-3054.611391966518,-3910.7843274950123,-2644.7393660975285,-3053.489377401916,-6995.230900897336,-2115.506571515779,-2190.6235692849227,-2934.4869846363545,-1896.8544203659146,-5964.280815893007,-2063.9812808481943,-4669.699417640626,-2698.3196739431,-6176.52958711389,-5005.565284167118,-7918.2229949487355,-2080.0900410252007,-2441.219152548647,-3139.1201106639705,-7631.907332134726,-4874.478133428283,-2601.7274248382037
267,-1574.5293638940711,-1806.2515680666065,-3625.8544815253013,-2375.1304137072966,-4713.433054433278,-2014.8700949150634,-5104.005642069172,-1495.051813712345,-1969.1009963148892,-2012.677461604903,-1570.2223704601477,-5858.49638228494,-5545.4034683206255,-2184.72496085125,-3776.863699406731,-1951.0914183714103,-2193.4810215191424,-6664.291126001942,-1802.597184425966,-1631.983803824157,-2114.650653452237,-1424.6021812616923,-5639.842579934625,-1761.3044984938479,-4337.885930451172,-2003.107858202191,-5891.399010681391,-4754.872671217951,-7528.153866001634,-1583.589004450564,-2024.7650449700225,-2289.366318815731,-7302.4447196811025,-4572.46579299085,-2002.3404308233498
268,-1249.358877742083,-1305.2846648950065,-3358.1785796251015,-1788.191549482502,-4533.8946222242175,-1707.6329004809672,-4999.384214289329,-1015.6445638092963,-1721.945416479163,-1463.1088003487528,-1078.5973488139352,-5407.9649209567,-5356.507593160076,-1576.4362162842042,-3746.385418823049,-1478.734106625035,-1606.9653622415035,-6433.16452782571,-1643.077222102126,-1271.4545075714832,-1542.8655225274288,-1117.5805683109256,-5386.686836535742,-1582.9121218875703,-3974.1986576929776,-1536.4083421996838,-5702.657739250776,-4568.033757479778,-7235.907577921969,-1266.5868727488378,-1756.7073894570744,-1692.928481423647,-7057.226981139369,-4296.994456664605,-1598.8741216331225
269,-1052.4967425056452,-964.5698234386554,-3201.5617690610097,-1379.242124610238,-4376.935770170595,-1530.3023093648621,-4954.466325636835,-696.461515541358,-1592.0262359710773,-1088.6369038858566,-750.7764599109239,-5041.721256821367,-5194.87293106805,-1154.0306409163536,-3804.473541111787,-1158.946816448998,-1213.5498038592345,-6270.018994378474,-1598.9661094719622,-1049.4219723392894,-1146.7892164689447,-928.4185988761805,-5100.4911781764795,-1501.2748768311887,-3632.110739780476,-1228.8424900186485,-5575.776446126191,-4404.041906013608,-7008.348575704629,-1076.6004511237054,-1598.947244179506,-1279.0554482892237,-6865.791198392677,-4002.7923222189224,-1332.8990026373162
270,-946.4801799247036,-734.4653823093354,-3142.8072944458927,-1095.4420280533634,-4227.905510351401,-1452.0142943694382,-4965.1069551777,-485.82528802555487,-1550.230623066917,-836.1825807095786,-535.4906633364338,-4697.952628195373,-5055.42807602541,-862.3238427991793,-3943.962810983199,-943.0618745020695,-953.0306833584984,-6154.378518977581,-1645.4998901865147,-925.448039259415,-875.221199662042,-821.454356647858,-4880.953811040244,-1490.674958835536,-3303.9561378196795,-1031.4913688896654,-5493.603410600101,-4250.656845035261,-6824.132488905791,-978.30178748155,-1526.5587672157467,-995.6579750821381,-6709.361652813647,-3738.29146378852,-1172.7044965534812
271,-906.0289445221478,-580.8713673799878,-3175.327036201611,-898.728222092333,-4122.580381989218,-1452.10391796728,-5017.0937143507235,-348.43043105010577,-1577.9407908439944,-668.4781043022226,-397.2673078498758,-4396.885672162809,-4970.039395902488,-661.2897949551923,-4160.858040740191,-799.0787846714659,-780.5735098618609,-6073.562207187362,-1767.4304277276667,-872.4710442254167,-692.0577582288245,-778.3132032441765,-4713.935627669557,-1542.159127907863,-3034.2012503112587,-910.4928697206351,-5447.674129320016,-4148.798207790956,-6669.809439354168,-948.1708456169608,-1523.3144306248912,-804.1799832324821,-6576.799466049212,-3543.170972746228,-1091.9731305566415
272,-912.6535382500224,-480.5802434094449,-3291.7854179253422,-760.3115505600218,-4048.2389574828317,-1517.6568833588412,-5120.298708318709,-260.3017327800303,-1662.832678118492,-559.5612727388477,-311.7692757491734,-4068.326458861281,-4909.920258080067,-520.6078474874901,-4441.261286938805,-700.9043162161056,-662.8965502380298,-6020.377323960479,-1957.141298266482,-872.984566684917,-572.0085098610241,-784.6413071715622,-4592.19583767626,-1647.6107457151224,-2829.3385410664646,-841.9957504676145,-5338.943912665754,-4100.6807582178835,-6535.846935427636,-971.1798901442763,-1579.6829365326212,-675.826589593237,-6461.997806746188,-3415.895559783192,-1073.05180519659
273,-956.9787715209848,-418.0531527233205,-3493.871121653551,-664.2584285336025,-4007.5497643005588,-1642.4110241951043,-5283.067864656667,-205.27733718643722,-1793.5863521619667,-491.6044832895136,-262.5228522668377,-3719.9698133111656,-4888.5961993428855,-423.01412574423136,-4788.287596038526,-639.0196749126002,-588.7468992849613,-5991.778497456486,-2214.0971361146144,-916.6695164164925,-497.6843746331418,-832.0479092884694,-4529.79980013168,-1803.254935587359,-2692.956871551654,-808.4491110862223,-5250.343838386859,-4109.038595743358,-6411.65327462343,-1038.9411507361608,-1692.1265846645451,-594.3492719736007,-6362.335984771065,-3354.453116583236,-1105.0729847977045
274,-1035.3153132462717,-383.2670912579516,-3785.6728506376944,-596.1631080039124,-4002.599937801715,-1826.974173569477,-5507.267308411425,-172.60865544933165,-1972.9422155720194,-452.7452093569503,-238.68369533659538,-3336.5155791431903,-4910.986583793371,-355.19232974039676,-5206.290315732899,-605.49174769363,-547.153805447821,-5988.404575641505,-2542.3054025200163,-999.2766811845936,-457.6912529884697,-917.3843297497976,-4525.581783381119,-2003.6049553224009,-2629.7281351299725,-804.0948151187769,-5209.820522599947,-4172.087195481239,-6304.389572706996,-1149.1128970544144,-1863.4933661233567,-547.3689375708955,-6277.976685046841,-3353.609826959163,-1183.2203117622919
275,-1150.1906276626455,-370.46688007783257,-4173.479030242114,-545.9258564797966,-4039.160269984838,-2081.145963974724,-5797.862516496236,-155.3840627971418,-2205.2750123227124,-435.74805754596343,-233.63829015947113,-2850.8900027646955,-4981.629287850534,-307.43991157625254,-5702.509027943846,-595.386317036669,-530.6862006124804,-6015.2628163527015,-2940.2667649838363,-1122.911300938767,-445.58719182475164,-1043.359513561613,-4582.443216962413,-2253.86990072506,-2652.714508531581,-825.4694332791597,-5223.569664906856,-4284.623494539547,-6215.564429864255,-1306.3712748108899,-2105.463321015483,-526.8764265749194,-6212.06830208888,-3416.6256851156522,-1309.4413793155
276,-1312.4703813536369,-377.94566372203866,-4690.985547251526,-512.9653828710947,-4113.237883823045,-2430.2364253510814,-6185.560313609283,-149.62756943503615,-2507.273094111646,-437.59067087355186,-244.46715521810293,-2445.5737445271493,-5114.078825780267,-273.1211659417082,-6310.136209255459,-608.0243438784872,-531.1283145870159,-6084.801182511345,-3416.4716194662533,-1293.9703926569425,-459.9700995475224,-1221.905465892998,-4620.048396267658,-2576.9893795151597,-2791.528131543839,-874.2217848418773,-5303.62315496661,-4493.533247674657,-6148.018426692444,-1524.6380743419281,-2445.968137058707,-529.3896894253446,-6170.090303248064,-3577.63033777299,-1495.921549560453
277,-1537.446292397246,-410.01291253983476,-5399.13051086907,-496.83080627999675,-4211.263680683158,-2921.670731681787,-6732.642546953915,-154.26934493420745,-2916.1724809849447,-460.962634332337,-273.04351063478083,-2152.813042162977,-5342.847401008709,-247.97470287007502,-7077.671334420369,-649.6715056441886,-561.7203820725371,-6219.06868936374,-4015.069280714933,-1530.2887130626505,-507.3505874165065,-1484.5505701174277,-4738.233503043921,-3028.6799894650103,-3112.7205557820703,-961.8999614634195,-5479.028100103363,-4868.331735876926,-6074.0543346321265,-1843.3040758219493,-2953.3977584575628,-557.8725420704792,-6147.986180494293,-3889.7186424994743,-1771.6377848790962
278,-1897.91072601967,-489.31516994866286,-6532.533091370133,-506.9153395772941,-4516.630230736143,-3661.9163565174595,-7607.201030017595,-174.22053026904092,-3575.586214651328,-524.5602046649435,-334.05224221686797,-2075.3566022875266,-5780.1115618969625,-230.1357894692376,-8229.328794852932,-748.9554824006218,-653.1471245538592,-6526.538562882638,-4883.044436644947,-1897.4248642090488,-615.2436902269142,-1918.58463897208,-5078.077978363504,-3740.9206597782263,-3800.4274178965547,-1131.9153612307748,-5871.480442961245,-5612.840781101186,-6072.192445335076,-2370.9505153955265,-3843.1594517766,-634.0389948981592,-6229.452446435423,-4501.296195596275,-2221.875852058025
279,-3398.027151740272,-1033.830860827517,-12881.574629521634,-738.3771237094686,-8328.902793179765,-6660.061449644682,-11808.275168696191,-365.75053233832307,-6330.289016847709,-975.4022877139256,-669.3689652083527,-5050.371058714232,-9558.269225611602,-254.74326289201215,-13505.681927698988,-1276.830574899199,-1272.492518912593,-10063.550283465262,-7928.595288282051,-3247.1281650791634,-1417.845013441497,-3912.652666283115,-8542.584851158617,-6445.495626412369,-9190.025241665047,-2125.5948083762723,-9634.002195761654,-10895.473802524582,-7844.589736631747,-4476.897231232755,-8683.500954751764,-1304.8681215485249,-8573.250564690894,-9246.755952951571,-4173.139568621667
280,-15116.795798076644,-18679.245168252368,-10340.39670991669,-18518.119147250865,-12582.928494154243,-12948.463559702588,-10678.29122743708,-18415.293520638286,-12745.869374075535,-18024.11803570919,-18366.67908866048,-14463.081520232538,-13324.841833973987,-18838.712438204795,-8348.943361291485,-18399.508205976148,-18366.844828753197,-14564.531863132528,-11112.036022313541,-15913.5836004093,-17996.79461294599,-11243.36040600884,-13345.51315689322,-7273.81273991114,-10722.760119162553,-13802.948489689255,-13561.93145009313,-10771.934938414477,-16587.492808665924,-13531.002963754567,-11929.197993899703,-18347.606492928713,-15951.73778712215,-11470.070951566251,-15192.450442469415
281,-15033.034922595149,-18651.0152145709,-10226.811123898733,-18484.920711537725,-12445.528157604585,-12942.681327754799,-10457.54298032342,-18383.974074181933,-12563.437617967102,-17987.66749223719,-18315.94528751088,-14435.318941040603,-13315.803477387188,-18805.866846317425,-7986.764322392796,-17862.968097835823,-18320.316039122103,-14548.98560268623,-10999.656005734316,-15859.119294786033,-17976.76315697145,-11026.468928911923,-13302.86180587589,-7172.012654003295,-10699.328121151713,-13676.911173498158,-13541.175671161369,-10729.167216999429,-16499.793303386017,-13495.625787205307,-11895.933964777116,-18319.562657246744,-15849.222466970188,-11372.460531907163,-15174.16003164118
282,-13404.862421092555,-17337.735681266004,-9235.278118411708,-17317.9572250776,-11173.13463916128,-11751.1833298347,-9396.711836052738,-16977.58156248171,-11208.999878769944,-16874.42919123271,-17062.66612352813,-13508.343823359442,-12385.972468455568,-17693.74461030641,-7204.866711650182,-16191.04882684787,-17242.944747161222,-13633.29242492529,-9745.666284810519,-14350.647022208223,-17017.11818852756,-9851.27522494138,-12476.139394335356,-6512.491167647015,-9607.808226538544,-12957.903379744444,-12470.16578451832,-9560.172384765858,-15449.265180363802,-12106.336128208812,-10624.717521518309,-17209.924373714894,-14549.742951832643,-10087.202491512551,-13946.721501663618
283,-10061.090873288185,-13164.822429782995,-8045.859401953305,-14151.851658364105,-9180.419481606788,-9414.208789973809,-8013.005927114558,-12828.170591255632,-8744.166681112558,-13722.949474757514,-13048.34164331004,-11415.22085913793,-10317.227527295534,-14538.69312637042,-6478.608651125126,-12127.69567692362,-13986.430309117926,-11480.73845434966,-7743.967488271164,-10836.382245375496,-13827.582740368798,-7879.382404491957,-10397.2032116874,-5576.401305831278,-8042.467010998986,-11291.825001244302,-10406.109560383069,-7924.150612514448,-13104.85382155274,-9384.063668389816,-8447.484910925075,-13963.297631400917,-12200.54110471737,-8361.8348839407,-11165.888912116749
284,-7166.724456751537,-9364.379135538062,-7135.725692385709,-10695.586997198752,-7699.50006954988,-7196.670005529688,-6967.066154863662,-8994.68608284469,-6612.915323727841,-10163.218913118353,-9207.980439838992,-9788.150730320796,-8642.73842048983,-10907.727986269878,-5900.887459259114,-8772.06445774254,-10585.77633061505,-9794.691511647754,-5850.096254923576,-7709.501809207184,-10315.377258320703,-6015.14825342849,-8768.640761846658,-4544.2693946310455,-6953.521487346991,-8783.008204073316,-8841.535233625857,-6796.179475730777,-11299.814028171302,-6935.613928011694,-6450.473952040728,-10648.44416024587,-10506.82606424676,-7147.285836516059,-8362.605881050837
285,-5030.811199852489,-6548.12226169681,-6367.451467241556,-7747.55111834249,-6694.9155390992355,-5364.332412531639,-6275.110637194461,-6106.724176976688,-4910.571843795644,-7169.173934384464,-6297.785955655584,-8682.80101026865,-7437.671194611204,-7756.611052169988,-5392.965659722358,-6368.789765304478,-7647.016669497532,-8640.527777948488,-4358.549243564916,-5384.055233766363,-7420.31879382095,-4426.667572253205,-7671.559455187849,-3661.630339495997,-6243.839121033155,-6325.822784708485,-7767.361499768564,-6077.050037034567,-10049.782184296975,-4924.300740599538,-4893.80752681978,-7761.037739940928,-9407.002983586555,-6342.84150683091,-6055.566729755486
286,-3558.516697480065,-4584.634998937998,-5716.321815204419,-5575.186521004312,-5983.2055588532085,-4019.73368483084,-5825.471900206512,-4120.754399363854,-3679.3017499760094,-5018.887811135435,-4271.263795397061,-7941.583122854849,-6619.6547575159,-5488.989212738785,-4991.62250020902,-4582.828152713328,-5365.42821041411,-7872.626737803512,-3291.4561414243144,-3776.6414257880633,-5301.523964373896,-3196.4841151749715,-6953.498871519984,-2966.5983801388643,-5767.766924811089,-4505.720317532175,-7029.498810453819,-5627.764373431351,-9206.631659666924,-3501.0279906213295,-3745.7645689727215,-5553.455800599839,-8695.83117639568,-5813.248611325091,-4393.840742015911
287,-2567.7699421779625,-3226.925731875661,-5101.099425728917,-4044.124596772859,-5472.359259440547,-3076.58874676542,-5506.822205408866,-2768.1813464774996,-2862.056539884864,-3526.778821919474,-2887.2207969209967,-7279.65552207454,-6063.6441123268705,-3879.183235726304,-4657.602134676728,-3308.561911474089,-3763.191808556343,-7363.194693947666,-2584.541624957695,-2692.9004692351127,-3795.5676989120957,-2310.2068024287364,-6426.863391774459,-2382.551377294987,-5409.265358210197,-3238.4135170929603,-6503.374531161955,-5325.896305594191,-8636.098132552295,-2547.902444934334,-2946.5329070243606,-3966.118558645646,-8234.712183191255,-5413.338196995586,-3239.1196071968725
