,user,domain,is_item_specific,n_ss_done,item,alpha,beta
3621,buffalo@active.fi,active.fi,True,14,1512,5.57004360638606e-05,0.598101504913309
3622,buffalo@active.fi,active.fi,True,14,1779,9.68783633255913e-05,0.304685286751544
3623,buffalo@active.fi,active.fi,True,14,1387,0.0102177399518615,0.52709179285634
3624,buffalo@active.fi,active.fi,True,14,1474,7.12496596714406e-05,0.205611495435911
3626,buffalo@active.fi,active.fi,True,14,304,0.000907506636081973,0.759215011079347
3633,buffalo@active.fi,active.fi,True,14,1390,0.00649766267631992,0.383999003026365
3627,buffalo@active.fi,active.fi,True,14,1273,0.00813514183008364,0.481793442692469
3628,buffalo@active.fi,active.fi,True,14,1845,0.0152704175149072,0.431368143127742
3629,buffalo@active.fi,active.fi,True,14,29,2.01277082701996e-06,0.550017941312765
3630,buffalo@active.fi,active.fi,True,14,74,0.000149505467833694,0.621371253677753
3631,buffalo@active.fi,active.fi,True,14,98,0.000148607068671746,0.621332816624096
3632,buffalo@active.fi,active.fi,True,14,402,2.11136851828785e-05,0.290127976529985
3438,bird@active.fi,active.fi,True,14,415,2.01646421694836e-06,0.548856996677967
3436,bird@active.fi,active.fi,True,14,1626,2.01653713390906e-06,0.548855994519958
1499,amaryllis@active.fi,active.fi,True,14,1150,0.00450961723693176,0.4447028969410878
3247,betta@active.fi,active.fi,True,14,1745,0.00465702205232044,0.53851486052015
3241,betta@active.fi,active.fi,True,14,1147,0.000140861117888434,0.615760696272798
3242,betta@active.fi,active.fi,True,14,183,0.000500474176830539,0.403802028838725
3243,betta@active.fi,active.fi,True,14,1629,0.000134703371599613,0.615409807785861
3244,betta@active.fi,active.fi,True,14,537,0.000131884351080274,0.615261146224517
3245,betta@active.fi,active.fi,True,14,214,4.43699981336529e-05,0.589037108234734
3246,betta@active.fi,active.fi,True,14,591,0.0010818688026906,0.675192826685787
3248,betta@active.fi,active.fi,True,14,1768,4.45729730843703e-05,0.589047846415322
3239,betta@active.fi,active.fi,True,14,1861,0.00463693235931307,0.613595078130997
3249,betta@active.fi,active.fi,True,14,1824,4.39089403623585e-05,0.589006503589518
3250,betta@active.fi,active.fi,True,14,925,0.000531766240965563,0.4120427929281
3251,betta@active.fi,active.fi,True,14,1021,0.00108023565103581,0.6751554648654
3252,betta@active.fi,active.fi,True,14,708,1.9287236562046e-05,0.389971682072668
3253,betta@active.fi,active.fi,True,14,1519,2.42412308794746e-06,0.517311972296648
3254,betta@active.fi,active.fi,True,14,1905,2.42403874172001e-06,0.517313511580451
3240,betta@active.fi,active.fi,True,14,1432,1.40816989061958e-05,0.230366882137502
3238,betta@active.fi,active.fi,True,14,998,0.000137933563501658,0.61561682554215
3256,betta@active.fi,active.fi,True,14,1596,3.25176430700839e-06,0.5
3229,betta@active.fi,active.fi,True,14,1913,9.21313231577339e-05,0.410390845826833
3223,betta@active.fi,active.fi,True,14,1585,0.000984897191764946,0.718869529616805
3224,betta@active.fi,active.fi,True,14,344,4.99681904575773e-05,0.604262970205507
3225,betta@active.fi,active.fi,True,14,718,5.1036393171828e-05,0.604316939712907
3226,betta@active.fi,active.fi,True,14,1811,5.06844331467471e-05,0.604301379226592
3227,betta@active.fi,active.fi,True,14,2018,0.000412603831549753,0.480777598374655
3228,betta@active.fi,active.fi,True,14,1903,0.000147932442077346,0.622661914957247
3230,betta@active.fi,active.fi,True,14,267,0.00158905890486723,0.636218329042188
3237,betta@active.fi,active.fi,True,14,303,0.000144418477931698,0.615946130014766
3231,betta@active.fi,active.fi,True,14,1089,0.000152036587608567,0.622844215192441
3232,betta@active.fi,active.fi,True,14,1112,0.000147492976335211,0.622632643896362
3233,betta@active.fi,active.fi,True,14,1820,0.00611459939547978,0.385992691274451
3234,betta@active.fi,active.fi,True,14,640,0.00591358739649675,0.398216866445336
3235,betta@active.fi,active.fi,True,14,128,0.0011358101092841,0.334643333479598
3236,betta@active.fi,active.fi,True,14,913,2.84859570593146e-05,0.305290573450987
3255,betta@active.fi,active.fi,True,14,866,0.00419575263181983,0.437085763700593
3257,betta@active.fi,active.fi,True,14,1922,0.00141218085233404,0.663275925298757
3221,betta@active.fi,active.fi,True,14,440,1.2417653709953e-05,0.156501462274473
3283,betta@active.fi,active.fi,True,14,1363,0.001990892663793313,0.527937729403655
3277,betta@active.fi,active.fi,True,14,1831,0.001990892663793313,0.527937729403655
3278,betta@active.fi,active.fi,True,14,32,0.001990892663793313,0.527937729403655
3279,betta@active.fi,active.fi,True,14,334,0.001990892663793313,0.527937729403655
3280,betta@active.fi,active.fi,True,14,247,0.001990892663793313,0.527937729403655
3281,betta@active.fi,active.fi,True,14,1989,0.001990892663793313,0.527937729403655
3282,betta@active.fi,active.fi,True,14,116,0.001990892663793313,0.527937729403655
3284,betta@active.fi,active.fi,True,14,507,0.001990892663793313,0.527937729403655
3275,betta@active.fi,active.fi,True,14,43,0.001990892663793313,0.527937729403655
3285,betta@active.fi,active.fi,True,14,1261,0.001990892663793313,0.527937729403655
3286,betta@active.fi,active.fi,True,14,685,0.001990892663793313,0.527937729403655
3287,betta@active.fi,active.fi,True,14,1608,0.001990892663793313,0.527937729403655
3288,betta@active.fi,active.fi,True,14,157,0.001990892663793313,0.527937729403655
3289,betta@active.fi,active.fi,True,14,861,0.001990892663793313,0.527937729403655
3290,betta@active.fi,active.fi,True,14,1405,0.001990892663793313,0.527937729403655
3276,betta@active.fi,active.fi,True,14,1675,0.001990892663793313,0.527937729403655
3274,betta@active.fi,active.fi,True,14,1451,0.001990892663793313,0.527937729403655
3258,betta@active.fi,active.fi,True,14,2030,3.25153742130875e-06,0.5
3265,betta@active.fi,active.fi,True,14,1315,0.001990892663793313,0.527937729403655
3259,betta@active.fi,active.fi,True,14,704,0.012917275691231,0.33124433003422
3260,betta@active.fi,active.fi,True,14,714,0.001990892663793313,0.527937729403655
3261,betta@active.fi,active.fi,True,14,1613,0.001990892663793313,0.527937729403655
3262,betta@active.fi,active.fi,True,14,343,0.001990892663793313,0.527937729403655
3263,betta@active.fi,active.fi,True,14,1068,0.001990892663793313,0.527937729403655
3264,betta@active.fi,active.fi,True,14,648,0.001990892663793313,0.527937729403655
3266,betta@active.fi,active.fi,True,14,694,0.001990892663793313,0.527937729403655
3273,betta@active.fi,active.fi,True,14,392,0.001990892663793313,0.527937729403655
3267,betta@active.fi,active.fi,True,14,1871,0.001990892663793313,0.527937729403655
3268,betta@active.fi,active.fi,True,14,1692,0.001990892663793313,0.527937729403655
3269,betta@active.fi,active.fi,True,14,281,0.001990892663793313,0.527937729403655
3270,betta@active.fi,active.fi,True,14,1818,0.001990892663793313,0.527937729403655
3271,betta@active.fi,active.fi,True,14,1815,0.001990892663793313,0.527937729403655
3272,betta@active.fi,active.fi,True,14,1857,0.001990892663793313,0.527937729403655
3222,betta@active.fi,active.fi,True,14,1987,5.04310878766326e-05,0.604283886719623
3220,betta@active.fi,active.fi,True,14,203,0.000152241162746392,0.628952024338785
3292,betta@active.fi,active.fi,True,14,1236,0.001990892663793313,0.527937729403655
3175,beetle@active.fi,active.fi,True,14,2038,0.0063914184002167715,0.5324213300975047
3169,beetle@active.fi,active.fi,True,14,583,0.0063914184002167715,0.5324213300975047
3170,beetle@active.fi,active.fi,True,14,1162,0.0063914184002167715,0.5324213300975047
3171,beetle@active.fi,active.fi,True,14,783,0.0063914184002167715,0.5324213300975047
3172,beetle@active.fi,active.fi,True,14,1113,0.0063914184002167715,0.5324213300975047
3173,beetle@active.fi,active.fi,True,14,1884,0.0063914184002167715,0.5324213300975047
3174,beetle@active.fi,active.fi,True,14,1188,0.0063914184002167715,0.5324213300975047
3176,beetle@active.fi,active.fi,True,14,1248,0.0063914184002167715,0.5324213300975047
3167,beetle@active.fi,active.fi,True,14,1098,0.0063914184002167715,0.5324213300975047
3177,beetle@active.fi,active.fi,True,14,2044,0.0063914184002167715,0.5324213300975047
3178,beetle@active.fi,active.fi,True,14,1940,0.0063914184002167715,0.5324213300975047
3179,beetle@active.fi,active.fi,True,14,1767,0.0063914184002167715,0.5324213300975047
3180,beetle@active.fi,active.fi,True,14,850,0.0063914184002167715,0.5324213300975047
3181,beetle@active.fi,active.fi,True,14,2024,0.0063914184002167715,0.5324213300975047
3182,beetle@active.fi,active.fi,True,14,1965,0.0063914184002167715,0.5324213300975047
3168,beetle@active.fi,active.fi,True,14,830,0.0063914184002167715,0.5324213300975047
3166,beetle@active.fi,active.fi,True,14,432,0.0063914184002167715,0.5324213300975047
3184,beetle@active.fi,active.fi,True,14,1439,0.0063914184002167715,0.5324213300975047
3157,beetle@active.fi,active.fi,True,14,1858,0.0063914184002167715,0.5324213300975047
3151,beetle@active.fi,active.fi,True,14,406,0.0063914184002167715,0.5324213300975047
3152,beetle@active.fi,active.fi,True,14,576,0.0063914184002167715,0.5324213300975047
3153,beetle@active.fi,active.fi,True,14,1834,0.0063914184002167715,0.5324213300975047
3154,beetle@active.fi,active.fi,True,14,1008,0.0063914184002167715,0.5324213300975047
3155,beetle@active.fi,active.fi,True,14,318,0.0063914184002167715,0.5324213300975047
3156,beetle@active.fi,active.fi,True,14,566,0.0063914184002167715,0.5324213300975047
3158,beetle@active.fi,active.fi,True,14,427,0.0063914184002167715,0.5324213300975047
3165,beetle@active.fi,active.fi,True,14,2052,0.0063914184002167715,0.5324213300975047
3159,beetle@active.fi,active.fi,True,14,1493,0.0063914184002167715,0.5324213300975047
3160,beetle@active.fi,active.fi,True,14,1749,0.0063914184002167715,0.5324213300975047
3161,beetle@active.fi,active.fi,True,14,2004,0.0063914184002167715,0.5324213300975047
3162,beetle@active.fi,active.fi,True,14,684,0.0063914184002167715,0.5324213300975047
3163,beetle@active.fi,active.fi,True,14,1741,0.0063914184002167715,0.5324213300975047
3164,beetle@active.fi,active.fi,True,14,1464,0.0063914184002167715,0.5324213300975047
3183,beetle@active.fi,active.fi,True,14,1803,0.0063914184002167715,0.5324213300975047
3185,beetle@active.fi,active.fi,True,14,148,0.0063914184002167715,0.5324213300975047
3219,betta@active.fi,active.fi,True,14,897,0.0119023361665097,0.735510483020371
3211,betta@active.fi,active.fi,True,14,787,9.57787724948513e-05,0.258199954677292
3205,betta@active.fi,active.fi,True,14,353,0.00890651502691318,0.759325250414042
3206,betta@active.fi,active.fi,True,14,1061,9.92203634964395e-05,0.625879533410697
3207,betta@active.fi,active.fi,True,14,2012,0.00385451469658894,0.799572386220659
3208,betta@active.fi,active.fi,True,14,1633,0.00551755007968717,0.800798761433954
3209,betta@active.fi,active.fi,True,14,266,0.0151097719855715,0.664246485089743
3210,betta@active.fi,active.fi,True,14,847,0.000189604608383991,0.322055994677769
3212,betta@active.fi,active.fi,True,14,806,8.959731222156e-05,0.625088789985767
3203,betta@active.fi,active.fi,True,14,553,0.000102577458850198,0.626117381740314
3213,betta@active.fi,active.fi,True,14,1019,1.53455012764926e-05,0.183966610331138
3214,betta@active.fi,active.fi,True,14,411,0.0128665394358715,0.744353459271357
3215,betta@active.fi,active.fi,True,14,1259,0.00253836900582408,0.812690287711536
3216,betta@active.fi,active.fi,True,14,340,2.51493698023193e-05,0.115658490894924
3217,betta@active.fi,active.fi,True,14,202,0.000119232944993964,0.329978007912927
3218,betta@active.fi,active.fi,True,14,330,0.000257183972993278,0.452297256599526
3204,betta@active.fi,active.fi,True,14,1165,0.000103400202831287,0.626174732062123
3202,betta@active.fi,active.fi,True,14,1017,0.00862234547181038,0.899511315568643
3186,beetle@active.fi,active.fi,True,14,652,0.0063914184002167715,0.5324213300975047
3193,beetle@active.fi,active.fi,True,14,1658,0.0063914184002167715,0.5324213300975047
3187,beetle@active.fi,active.fi,True,14,750,0.0063914184002167715,0.5324213300975047
3188,beetle@active.fi,active.fi,True,14,1616,0.0063914184002167715,0.5324213300975047
3189,beetle@active.fi,active.fi,True,14,1550,0.0063914184002167715,0.5324213300975047
3190,beetle@active.fi,active.fi,True,14,906,0.0063914184002167715,0.5324213300975047
3191,beetle@active.fi,active.fi,True,14,695,0.0063914184002167715,0.5324213300975047
3192,beetle@active.fi,active.fi,True,14,1099,0.0063914184002167715,0.5324213300975047
3194,beetle@active.fi,active.fi,True,14,1751,0.0063914184002167715,0.5324213300975047
3201,betta@active.fi,active.fi,True,14,324,5.25661734247894e-05,0.0972582788851468
3195,beetle@active.fi,active.fi,True,14,1945,0.0063914184002167715,0.5324213300975047
3196,beetle@active.fi,active.fi,True,14,789,0.0063914184002167715,0.5324213300975047
3197,beetle@active.fi,active.fi,True,14,1046,0.0063914184002167715,0.5324213300975047
3198,beetle@active.fi,active.fi,True,14,953,0.0063914184002167715,0.5324213300975047
3199,beetle@active.fi,active.fi,True,14,1215,0.0063914184002167715,0.5324213300975047
3200,betta@active.fi,active.fi,True,14,1983,1.96645901139e-05,0.2064639171069
3291,betta@active.fi,active.fi,True,14,241,0.001990892663793313,0.527937729403655
3293,betta@active.fi,active.fi,True,14,1274,0.001990892663793313,0.527937729403655
3435,bird@active.fi,active.fi,True,14,1360,2.01608529402009e-06,0.548857267059023
3391,betta@active.fi,active.fi,True,14,889,0.001990892663793313,0.527937729403655
3385,betta@active.fi,active.fi,True,14,1488,0.001990892663793313,0.527937729403655
3386,betta@active.fi,active.fi,True,14,1430,0.001990892663793313,0.527937729403655
3387,betta@active.fi,active.fi,True,14,15,0.001990892663793313,0.527937729403655
3388,betta@active.fi,active.fi,True,14,682,0.001990892663793313,0.527937729403655
3389,betta@active.fi,active.fi,True,14,1480,0.001990892663793313,0.527937729403655
3390,betta@active.fi,active.fi,True,14,1759,0.001990892663793313,0.527937729403655
3392,betta@active.fi,active.fi,True,14,1190,0.001990892663793313,0.527937729403655
3383,betta@active.fi,active.fi,True,14,1338,0.001990892663793313,0.527937729403655
3393,betta@active.fi,active.fi,True,14,79,0.001990892663793313,0.527937729403655
3394,betta@active.fi,active.fi,True,14,1610,0.001990892663793313,0.527937729403655
3395,betta@active.fi,active.fi,True,14,979,0.001990892663793313,0.527937729403655
3396,betta@active.fi,active.fi,True,14,1571,0.001990892663793313,0.527937729403655
3397,betta@active.fi,active.fi,True,14,1132,0.001990892663793313,0.527937729403655
3398,betta@active.fi,active.fi,True,14,679,0.001990892663793313,0.527937729403655
3384,betta@active.fi,active.fi,True,14,686,0.001990892663793313,0.527937729403655
3382,betta@active.fi,active.fi,True,14,1501,0.001990892663793313,0.527937729403655
3400,bird@active.fi,active.fi,True,14,273,0.000135561319523683,0.627981169995499
3373,betta@active.fi,active.fi,True,14,154,0.001990892663793313,0.527937729403655
3367,betta@active.fi,active.fi,True,14,843,0.001990892663793313,0.527937729403655
3368,betta@active.fi,active.fi,True,14,854,0.001990892663793313,0.527937729403655
3369,betta@active.fi,active.fi,True,14,1924,0.001990892663793313,0.527937729403655
3370,betta@active.fi,active.fi,True,14,786,0.001990892663793313,0.527937729403655
3371,betta@active.fi,active.fi,True,14,349,0.001990892663793313,0.527937729403655
3372,betta@active.fi,active.fi,True,14,760,0.001990892663793313,0.527937729403655
3374,betta@active.fi,active.fi,True,14,1894,0.001990892663793313,0.527937729403655
3381,betta@active.fi,active.fi,True,14,1420,0.001990892663793313,0.527937729403655
3375,betta@active.fi,active.fi,True,14,731,0.001990892663793313,0.527937729403655
3376,betta@active.fi,active.fi,True,14,1829,0.001990892663793313,0.527937729403655
3377,betta@active.fi,active.fi,True,14,545,0.001990892663793313,0.527937729403655
3378,betta@active.fi,active.fi,True,14,1151,0.001990892663793313,0.527937729403655
3379,betta@active.fi,active.fi,True,14,491,0.001990892663793313,0.527937729403655
3380,betta@active.fi,active.fi,True,14,322,0.001990892663793313,0.527937729403655
3399,betta@active.fi,active.fi,True,14,576,0.001990892663793313,0.527937729403655
3401,bird@active.fi,active.fi,True,14,450,0.000106035015939972,0.62623355732938
3365,betta@active.fi,active.fi,True,14,1150,0.001990892663793313,0.527937729403655
3427,bird@active.fi,active.fi,True,14,157,2.95662234981273e-05,0.602649215689206
3421,bird@active.fi,active.fi,True,14,1135,0.000107740437295253,0.626325446196686
3422,bird@active.fi,active.fi,True,14,1638,0.00315906383065033,0.821865828392113
3423,bird@active.fi,active.fi,True,14,1656,3.0804071047374e-05,0.602747743680025
3424,bird@active.fi,active.fi,True,14,133,3.10565846873391e-05,0.602768350587811
3425,bird@active.fi,active.fi,True,14,888,2.99106251185331e-05,0.602677722120832
3426,bird@active.fi,active.fi,True,14,899,2.94369447981073e-05,0.602637875402847
3428,bird@active.fi,active.fi,True,14,1256,2.98969033379211e-05,0.602677903370774
3419,bird@active.fi,active.fi,True,14,861,0.000104440361258346,0.626122876059253
3429,bird@active.fi,active.fi,True,14,440,2.82694653466329e-05,0.588046762088669
3430,bird@active.fi,active.fi,True,14,1304,2.95148154332097e-05,0.602646628353201
3431,bird@active.fi,active.fi,True,14,1717,3.01591535746681e-05,0.602697690027432
3432,bird@active.fi,active.fi,True,14,1710,3.13274366926568e-05,0.602792970359606
